wave,conf_tv,trust,discuss,national_pride,income_inequality,party_vote,conf_gov,sign_petition,boycott,democracy,imp_family,happiness,leisure,imp_friends,imp_work,pol_interest,sex,age,educ,income,party_vote_local,party_vote2,party_vote3,survey_interest,regime_supporter,interested_pol,interested_survey,treatment,selfcens_vote,selfcens_petition,selfcens_boycott,selfcens_confgov,selfcens_democracy,selfcens_conftv,selfcens_trust,selfcens_incomeineq,selfcens_nationalpride,selfcens_discuss,selfcens_family,selfcens_happiness,selfcens_leisure,selfcens_friends,selfcens_work,selfcens_index1,selfcens_index2,selfcens_index3
3,2,2,3,2,9,2,3,3,3,2,1,2,2,2,2,4,2,28,1,7,50002,50002,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,2,9,2,3,3,3,2,1,3,3,2,2,4,2,34,1,7,50002,50003,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,9,2,3,2,2,2,1,3,2,2,2,3,1,32,2,7,50002,50002,50004,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,2,9,1,2,2,3,2,1,2,2,2,2,3,2,32,3,7,50001,50003,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,2,9,1,2,2,2,2,1,2,2,2,2,3,1,38,3,7,50001,50003,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,2,9,1,2,3,3,2,1,2,2,2,1,3,2,29,3,7,50001,50003,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,9,1,2,3,3,1,1,2,3,2,2,4,1,33,1,7,50001,50003,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,9,1,2,3,3,1,1,2,2,3,2,3,1,34,3,7,50001,50003,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,2,9,3,2,2,3,1,1,2,3,2,2,3,1,39,3,8,50003,50003,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,2,9,2,2,3,2,2,1,2,2,2,2,4,2,30,2,7,50002,50002,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,2,9,1,2,3,3,2,1,2,2,2,2,3,2,32,3,7,50001,50002,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,2,9,1,2,3,3,2,1,3,2,2,2,4,2,29,2,7,50001,50002,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,2,9,2,3,2,2,2,1,2,2,2,2,3,1,34,3,9,50002,50003,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,8,1,2,1,3,2,2,2,2,2,2,2,1,38,3,8,50001,50001,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,2,9,1,2,3,3,2,2,2,2,2,1,2,1,48,2,8,50001,50003,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,9,1,2,3,3,2,2,2,2,1,1,2,2,20,2,7,50001,50003,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,1,2,9,3,2,2,2,2,1,3,2,2,1,1,1,33,3,9,50003,50003,50004,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,1,2,9,1,2,3,3,2,1,2,2,2,1,2,1,61,3,7,50001,50003,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,2,2,1,4,3,3,2,1,2,2,2,2,4,2,32,1,7,50001,50002,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,2,9,1,2,3,3,2,1,2,2,2,2,4,2,34,1,7,50001,50003,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,2,2,9,2,3,3,3,2,1,2,2,1,2,3,1,42,2,8,50002,50003,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,3,9,-1,2,3,1,2,2,3,2,2,2,3,1,45,3,7,-1,-1,-1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,2,2,3,1,9,1,2,3,3,2,1,2,2,2,2,4,2,32,1,7,50001,50003,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,2,9,1,2,3,3,2,1,2,2,2,1,2,1,48,3,7,50001,50003,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,9,3,2,3,3,2,1,2,2,2,2,3,1,48,3,7,50003,50003,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,2,2,1,2,3,3,2,1,3,2,2,2,4,2,32,1,7,50001,50002,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,2,3,1,3,3,3,3,1,3,2,2,2,4,2,32,1,7,50001,50003,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,2,2,2,3,3,3,2,1,3,2,2,2,4,2,29,1,7,50002,50002,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,2,9,1,2,3,3,2,1,2,2,2,2,4,2,34,1,7,50001,50001,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,2,2,1,2,3,3,2,1,2,2,2,2,4,2,38,1,7,50001,50001,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,2,9,1,2,3,3,2,1,2,2,2,2,4,2,42,3,7,50001,50002,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,2,9,1,2,-1,3,2,1,2,2,2,2,4,2,35,3,7,50001,50001,50004,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,2,2,2,2,9,1,2,3,3,2,1,2,2,2,1,2,1,35,3,7,50001,50003,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,2,9,1,2,3,3,2,1,2,2,2,2,4,2,34,3,7,50001,50003,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,2,9,3,2,3,3,2,1,2,2,2,2,3,1,40,2,7,50003,50003,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,2,9,3,2,3,3,1,2,2,2,2,2,3,1,41,2,7,50003,50003,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,2,9,1,2,3,3,2,2,2,2,2,2,1,1,49,3,7,50001,50003,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,2,9,1,2,3,3,2,1,2,2,2,2,1,1,46,3,7,50001,50003,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,2,9,1,2,3,3,2,1,3,2,2,2,3,1,36,2,7,50001,-1,50003,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,9,2,2,3,1,2,1,3,2,2,1,2,1,40,2,7,50002,50004,50001,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,1,2,9,1,2,3,3,2,1,2,2,2,2,1,1,57,3,8,50001,50003,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,2,10,-1,2,3,3,2,2,1,2,2,1,1,2,35,1,7,-1,50003,50004,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,2,2,1,2,9,1,2,2,1,3,1,2,2,2,1,1,2,28,3,7,50001,50003,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,2,1,2,3,3,2,1,3,2,2,2,4,2,31,1,7,50001,50003,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,3,1,9,1,2,2,3,2,1,2,2,2,2,4,2,34,3,7,50001,50003,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,2,10,1,2,3,3,1,1,3,3,2,2,3,1,39,3,7,50001,50003,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,2,9,1,2,2,3,2,1,3,2,2,2,4,1,48,2,7,50001,50003,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,2,2,1,2,3,3,2,1,2,3,2,2,4,1,40,2,8,50001,50003,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,2,2,1,2,3,3,2,1,2,3,2,2,4,1,45,1,7,50001,50003,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,2,2,2,3,3,2,1,3,2,2,2,4,2,34,1,7,50002,50003,50004,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,2,2,2,2,2,3,3,1,2,2,2,2,3,1,42,2,7,50002,50003,50004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,2,1,2,3,3,2,1,2,2,2,2,3,1,38,2,7,50001,50003,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-1,2,3,1,1,2,3,3,3,1,1,3,2,2,2,4,2,29,1,7,50002,50003,50004,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-20,0,0
3,2,2,1,1,2,1,2,2,3,2,1,3,2,2,2,1,1,32,3,7,50001,50003,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,9,1,2,2,2,2,1,3,2,2,2,3,1,43,2,7,50001,50003,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,2,9,1,2,3,3,2,1,3,2,2,2,3,1,45,2,7,50001,50003,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,2,1,2,3,3,2,1,2,2,2,2,3,2,26,3,7,50001,50003,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,9,1,2,3,3,2,1,3,2,2,2,4,2,31,3,7,50001,50003,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,9,1,2,3,3,2,1,3,2,2,2,4,1,38,2,7,50001,50003,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,9,1,2,2,3,2,1,2,2,2,1,3,1,34,3,7,50001,50003,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,2,1,-1,3,3,2,1,3,2,2,2,4,2,33,1,7,50001,50002,50004,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,2,2,3,1,2,1,2,3,3,2,1,3,2,2,2,4,2,35,1,7,50001,50003,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,-1,1,2,-1,-1,2,1,3,2,2,2,4,2,32,1,7,50001,50002,50004,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,20,40,40
3,2,2,3,1,2,1,3,3,3,2,1,3,2,2,2,4,2,34,1,7,50001,50003,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,9,1,2,3,3,2,1,3,2,2,2,4,2,28,2,7,50001,50003,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,3,1,2,3,3,2,1,2,2,2,2,4,2,27,2,7,50001,50002,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,2,2,1,2,3,3,2,1,3,3,2,2,3,1,42,3,7,50001,50003,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,2,2,1,2,2,3,2,1,2,2,2,2,3,1,45,2,7,50001,50003,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,2,7,1,3,2,2,1,1,2,2,2,1,3,1,28,2,2,50001,-1,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,8,-1,2,3,3,1,1,3,2,2,1,3,2,27,3,3,-1,50003,50004,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,3,2,2,1,8,1,3,2,2,1,1,2,2,3,1,2,1,30,1,2,50001,-1,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,8,1,2,2,1,1,1,2,2,2,1,3,2,25,3,4,50001,-1,50004,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,8,1,2,3,3,1,1,3,2,2,1,2,1,62,1,4,50001,-1,50004,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,9,1,1,2,2,1,1,2,2,2,1,2,1,56,3,5,50001,50003,50004,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,8,1,3,2,2,1,1,2,2,2,1,2,2,30,3,4,50001,-1,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,9,1,2,2,2,2,1,2,2,2,1,2,1,28,3,2,50001,-1,-1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,8,1,3,2,2,1,1,2,2,2,1,3,2,27,3,3,50001,50003,50004,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,2,2,1,9,1,2,2,2,2,1,1,2,2,1,3,1,31,3,3,50001,-1,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,8,1,2,2,2,1,1,2,2,2,1,2,2,32,3,4,50001,-1,50004,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,2,2,1,8,-1,4,2,2,1,1,2,2,2,1,2,2,32,2,4,-1,-1,50004,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,2,2,2,1,8,1,2,2,1,2,1,2,2,2,1,2,1,27,3,5,50001,50003,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,1,2,1,9,-1,3,2,1,2,1,2,2,2,1,2,2,60,2,2,-1,50003,50004,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,3,2,2,1,9,1,2,2,1,2,1,2,2,2,1,3,2,28,3,3,50001,50003,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,1,2,1,9,1,2,2,2,4,1,2,2,2,1,2,2,40,2,2,50001,-1,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,9,1,2,2,2,1,1,2,2,2,1,2,1,35,3,3,50001,-1,50004,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,9,1,3,2,1,2,1,2,1,2,1,2,1,29,3,4,50001,50003,50004,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,7,1,3,3,3,2,2,2,2,3,1,3,2,72,1,5,50001,-1,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,8,1,1,1,2,1,1,1,2,2,2,2,1,35,2,10,50001,-1,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,3,1,8,1,3,2,2,2,2,3,3,3,1,3,2,45,1,1,50001,-1,50004,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,9,4,3,1,1,1,2,2,3,4,2,2,1,31,1,3,50004,50002,-1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,6,-1,3,3,2,1,1,2,2,2,1,3,2,35,2,3,-1,50003,50004,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,3,2,2,1,9,1,3,2,1,2,2,2,2,2,1,2,1,35,3,4,50001,-1,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,-1,1,7,1,3,2,2,1,1,2,2,2,1,3,1,60,2,3,50001,50003,50004,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-20,0,0
3,3,2,2,1,5,1,3,-1,2,1,1,2,2,3,1,3,1,21,1,1,50001,-1,50004,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,3,2,2,1,10,2,2,1,3,1,1,2,3,1,2,2,1,27,3,7,50002,50001,50004,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,2,2,1,9,1,4,2,1,2,2,2,3,3,1,2,2,25,3,5,50001,-1,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,7,1,2,2,2,1,1,2,2,2,1,3,1,26,2,2,50001,50003,50004,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,9,4,3,2,2,2,1,2,3,3,2,2,2,35,2,5,50004,50002,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,2,8,1,2,2,2,1,1,2,2,2,1,2,1,35,1,1,50001,50002,-1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,7,4,3,2,2,2,1,2,3,3,2,2,2,23,2,2,50004,50002,-1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,7,2,2,2,2,1,2,2,2,2,1,2,1,25,3,6,50002,50001,50004,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,8,2,3,2,2,1,2,2,2,3,1,2,2,30,1,1,50002,50004,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,3,-1,3,2,2,2,2,3,2,3,1,3,1,35,1,3,-1,50001,50004,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,4,2,2,1,7,1,4,2,2,1,1,3,2,2,1,3,2,35,1,2,50001,-1,50004,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,7,2,4,2,2,2,1,2,2,2,1,2,1,24,3,2,50002,50003,50001,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,6,2,3,2,2,1,1,3,2,2,1,3,2,38,1,2,50002,50001,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,8,1,2,2,2,1,2,2,3,3,1,2,1,23,3,3,50001,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,2,2,1,7,1,4,2,2,2,1,3,3,3,1,2,2,40,1,1,50001,-1,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,8,-1,3,2,2,2,1,2,3,2,1,4,1,53,2,1,-1,50003,5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,3,2,2,2,7,1,2,2,2,1,2,3,2,2,1,2,2,27,1,2,50001,50002,-1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,8,4,3,3,2,1,1,2,2,3,1,3,1,40,1,1,50004,50002,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,5,2,3,2,2,1,1,3,2,2,1,3,2,25,1,3,50002,50001,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
