wave,conf_tv,trust,discuss,national_pride,income_inequality,party_vote,conf_gov,sign_petition,boycott,democracy,imp_family,happiness,leisure,imp_friends,imp_work,pol_interest,sex,age,educ,income,party_vote_local,party_vote2,party_vote3,survey_interest,regime_supporter,interested_pol,interested_survey,treatment,selfcens_vote,selfcens_petition,selfcens_boycott,selfcens_confgov,selfcens_democracy,selfcens_conftv,selfcens_trust,selfcens_incomeineq,selfcens_nationalpride,selfcens_discuss,selfcens_family,selfcens_happiness,selfcens_leisure,selfcens_friends,selfcens_work,selfcens_index1,selfcens_index2,selfcens_index3,match_group
3,3,2,2,1,10,1,2,-1,1,1,1,1,2,1,1,2,2,24,3,4,50001,5,50004,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.19
3,3,1,2,1,3,2,3,2,2,1,1,2,2,2,1,3,2,35,3,5,50002,50003,50004,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.436
3,3,2,1,1,8,1,2,2,3,1,1,2,1,1,1,1,1,40,3,6,50001,-1,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.230
3,2,2,2,1,2,-1,2,3,3,1,1,2,2,1,1,3,1,44,3,5,-1,50003,50004,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.595
3,3,1,2,1,9,2,3,3,3,1,1,1,2,1,1,3,2,33,3,8,50002,-1,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.648
3,3,2,2,1,4,2,2,2,2,1,1,2,1,1,1,3,2,28,3,7,50002,50002,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.235
3,3,2,2,1,7,3,3,2,2,1,1,2,2,2,1,1,1,40,3,5,50003,-1,50004,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.60
3,3,2,2,2,9,2,2,2,2,1,1,2,2,2,1,3,1,43,3,5,50002,50003,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.595
3,3,2,2,2,1,3,3,3,3,1,1,1,1,2,1,3,2,38,2,6,50003,50002,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.330
3,3,2,2,1,7,1,2,2,1,1,1,2,2,2,1,1,1,37,3,7,50001,50001,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.230
3,2,2,2,1,8,1,2,-1,1,1,1,1,2,2,1,2,1,34,3,5,50001,50003,-1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.389
3,3,2,3,1,9,1,2,2,2,1,1,2,2,2,1,3,2,21,3,6,50001,-1,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.428
3,4,2,2,1,5,2,3,1,2,2,1,1,2,3,1,3,1,24,3,8,50002,5,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.270
3,2,2,2,1,8,2,3,2,2,1,1,1,2,2,1,2,2,37,3,8,50002,50003,50001,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.184
3,3,2,3,1,7,5,3,-1,3,1,1,1,2,2,1,3,2,38,3,7,5,5,50004,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.648
3,3,2,2,1,10,1,3,1,1,1,1,2,3,1,1,3,1,29,3,5,50001,5,50002,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.400
3,3,2,1,1,6,2,3,2,2,1,1,2,1,2,1,1,2,21,3,4,50002,50003,50004,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.19
3,3,2,2,1,6,-1,4,3,2,1,1,2,2,2,4,3,1,25,3,-2,-1,5,50004,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.445
3,3,2,2,1,9,5,2,-1,-1,1,1,2,2,2,1,3,2,36,3,6,5,5,50004,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0.1.648
3,4,2,2,1,10,1,3,2,2,1,1,2,3,3,2,3,2,54,3,6,50001,5,50002,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.572
3,4,1,2,1,6,2,3,2,-1,1,1,2,2,2,1,3,2,35,3,5,50002,50003,50004,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.436
3,2,2,2,1,6,1,4,2,3,1,1,2,2,2,1,2,1,31,3,5,50001,5,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.389
3,2,2,2,1,10,-1,2,-1,3,1,1,2,2,2,1,2,1,20,3,5,-1,50004,5,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,1.1.400
3,2,1,2,1,10,5,2,2,2,1,1,3,2,2,1,3,2,23,3,5,5,5,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.753
3,2,2,1,1,9,1,2,1,1,-1,1,1,2,2,1,1,1,33,2,5,50001,5,-1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.386
3,2,2,2,1,8,5,2,2,2,1,1,2,2,2,1,2,2,21,3,5,5,50001,50002,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.38
3,2,2,1,1,10,1,2,1,2,1,1,1,2,2,1,1,2,25,3,5,50001,50003,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.19
3,3,2,2,1,8,2,2,2,-1,1,1,2,2,2,1,2,1,26,3,7,50002,50004,50001,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.37
3,3,2,3,1,10,2,3,2,3,1,1,1,3,3,1,4,2,54,2,9,50002,50002,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.685
3,2,2,2,1,9,5,2,2,3,1,1,1,2,2,1,3,2,25,2,8,5,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.671
3,3,2,2,2,7,5,3,1,-1,1,1,1,2,2,1,2,1,22,3,9,5,-1,50002,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.404
3,2,2,2,1,10,2,2,1,1,2,1,2,2,2,1,1,1,31,2,4,50002,50001,50002,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.355
3,2,2,2,1,10,3,3,3,3,1,1,2,3,2,1,4,2,19,3,4,50003,50001,50002,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.753
3,3,2,1,1,10,1,2,1,1,1,1,1,2,1,1,1,1,25,3,7,50001,5,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.37
3,2,2,1,1,10,1,2,-1,1,1,1,2,2,2,1,3,2,28,3,7,50001,5,50004,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.235
3,2,1,2,1,10,5,2,2,3,1,1,2,2,2,1,2,1,33,3,8,5,-1,50004,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.396
3,3,2,2,1,6,1,2,3,3,1,1,2,2,2,1,4,1,33,3,5,50001,50002,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.400
3,2,2,2,1,10,2,2,2,3,1,1,2,2,2,1,2,2,25,3,5,50002,50003,50004,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.19
3,3,1,2,1,1,2,4,2,3,1,1,2,2,2,1,3,2,25,3,5,50002,5,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.753
3,3,2,2,1,1,2,3,2,2,1,1,2,2,2,1,2,2,25,3,5,50002,50003,50004,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.19
3,3,2,3,3,-1,5,3,-1,3,1,2,2,4,3,1,4,1,57,3,8,5,5,-1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,20,0.1.716
3,2,2,2,1,10,1,1,2,3,1,1,1,2,2,1,2,2,30,2,6,50001,50003,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.123
3,3,2,1,1,2,2,2,2,3,1,1,2,2,2,1,1,1,20,3,4,50002,5,50004,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.77
3,3,1,1,1,10,1,3,1,2,1,1,3,2,2,1,4,1,21,3,4,50001,50003,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.445
3,3,2,3,1,-1,5,3,-1,3,-1,1,1,4,3,1,1,2,33,2,-2,5,50002,50001,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,20,40,40,1.1.65
3,4,2,2,1,1,1,4,2,2,3,1,3,3,3,1,3,1,60,3,-2,50001,5,-1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.75
3,3,2,3,2,9,5,2,1,1,2,1,2,3,2,2,3,2,48,2,3,5,50001,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.502
3,3,2,1,1,1,1,2,1,1,2,1,1,3,2,1,1,1,58,3,7,50001,50003,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.47
3,2,2,3,1,7,1,2,3,-1,2,1,1,4,3,1,4,2,28,1,-2,50001,50002,-1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.6
3,1,2,2,1,10,2,4,3,3,2,1,2,3,3,1,3,1,42,3,7,50002,5,50001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.458
3,3,2,1,2,8,2,2,1,1,1,1,2,3,2,1,1,1,36,3,4,50002,50001,50004,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.60
3,-1,1,2,1,9,2,-1,2,2,2,1,2,4,4,1,2,2,22,1,3,50002,50001,50003,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20,1.1.64
3,4,2,1,1,8,2,4,1,1,1,1,1,2,1,1,1,1,28,3,8,50002,50003,50001,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.399
3,3,2,2,1,10,4,1,2,3,1,1,1,4,4,1,3,1,34,2,3,50004,50002,50001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.225
3,2,2,2,1,8,2,2,3,3,2,1,2,4,4,1,3,2,29,2,3,50002,50004,50001,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.678
3,3,2,3,1,10,3,2,3,3,2,1,2,3,4,1,4,2,18,2,3,50003,50001,-1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.650
3,3,2,1,1,9,1,2,1,2,1,1,2,3,2,1,1,1,24,3,3,50001,50003,50002,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.77
3,2,2,2,2,9,2,3,2,2,1,1,1,2,3,1,3,2,23,3,8,50002,50003,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.158
3,2,1,2,1,9,5,2,1,1,1,1,1,3,3,1,4,1,60,3,3,5,50001,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.75
3,3,2,2,1,8,1,1,1,1,1,1,1,2,2,1,3,1,42,1,3,50001,50003,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.134
3,2,2,2,1,10,2,1,3,1,2,1,1,2,2,1,3,2,21,3,2,50002,50001,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.519
3,4,2,2,1,8,2,2,1,1,1,1,2,3,3,1,2,1,28,3,7,50002,50001,-1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.399
3,2,2,2,1,10,1,2,3,3,2,1,2,3,3,1,3,2,23,3,3,50001,50003,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.519
3,3,2,2,1,10,1,3,3,2,1,1,2,3,2,1,4,1,41,3,4,50001,50003,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.160
3,2,1,2,1,10,3,3,1,3,1,1,1,3,2,1,3,2,49,3,7,50003,50002,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.572
3,2,2,1,1,10,1,1,2,3,1,2,2,1,2,1,2,1,22,3,3,50001,50003,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.77
3,4,2,2,1,9,2,3,2,2,2,1,2,1,3,1,3,2,22,1,3,50002,50004,-1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.37
3,1,2,3,1,10,1,1,2,1,1,1,2,2,2,1,3,1,48,2,3,50001,50003,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.726
3,2,2,2,1,10,1,1,2,3,1,1,1,1,2,1,2,2,22,3,-2,50001,50001,50002,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.321
3,3,2,3,1,1,1,1,2,2,1,1,2,1,3,1,3,2,35,1,6,50001,50001,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.46
3,2,1,2,1,10,1,1,2,3,1,1,2,1,3,1,2,2,25,1,4,50001,50001,50002,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.342
3,2,2,1,1,3,1,2,2,2,1,1,2,2,1,1,1,1,54,3,6,50001,5,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.177
3,2,2,2,1,1,1,2,3,3,1,1,2,1,3,1,2,2,45,3,7,50001,50001,50003,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.105
3,2,2,2,1,1,3,2,-1,3,1,1,2,1,3,2,3,2,27,2,6,50003,50001,50004,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.289
3,2,2,2,1,4,2,2,-1,-1,1,1,1,4,2,1,2,1,20,1,7,50002,50002,-1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,1.1.71
3,2,2,2,1,1,3,3,2,-1,1,1,2,1,2,1,3,1,53,3,4,50003,50002,50004,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.156
3,3,2,2,1,8,2,4,-1,3,1,1,2,3,2,1,2,1,33,3,5,50002,50001,-1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.389
3,2,2,2,1,7,1,1,3,3,1,1,2,1,3,1,3,2,57,1,9,50001,5,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.83
3,3,2,-1,1,4,1,1,-1,3,1,1,2,1,3,1,3,2,32,3,4,50001,50001,-1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,20,0.1.753
3,4,2,2,1,7,1,2,-1,3,1,1,2,2,3,1,3,1,38,3,6,50001,5,-1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.400
3,2,2,2,1,10,-1,2,2,2,1,1,2,2,3,1,2,1,22,3,6,-1,-1,-1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.5
3,-1,2,-1,1,10,1,1,-1,3,1,1,2,2,2,1,3,2,22,3,4,50001,-1,-1,2,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-20,20,20,0.1.753
3,2,2,3,1,10,-1,3,-1,3,1,1,3,4,3,1,4,1,55,3,6,-1,5,-1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0.1.713
3,3,1,2,1,9,-1,4,1,2,1,1,2,1,2,1,2,1,27,3,4,-1,-1,-1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.77
3,3,2,2,1,4,1,1,-1,-1,1,1,2,3,4,1,2,1,36,2,3,50001,50001,-1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,1.1.355
3,3,1,2,1,10,1,2,3,3,1,1,2,2,2,1,4,1,30,3,7,50001,-1,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.711
3,2,-1,3,1,10,3,2,-1,3,1,1,2,2,3,2,4,1,60,1,5,50003,50002,50001,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,0.0.17
3,3,1,-1,1,9,3,1,3,3,1,1,2,4,4,2,4,2,40,1,3,50003,50001,50004,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-20,0,0,0.1.327
3,3,2,2,1,10,1,2,-1,2,1,1,1,2,3,3,2,2,35,3,6,50001,50003,-1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.249
3,2,2,3,1,10,1,1,-1,3,2,1,1,2,4,1,3,2,34,3,7,50001,50003,-1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.648
3,1,1,1,1,10,1,2,-1,1,1,1,2,2,2,2,2,2,41,3,6,50001,-1,50004,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.249
3,2,2,2,3,4,1,1,1,1,1,1,2,2,1,1,2,1,42,3,5,50001,-1,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.60
3,1,2,2,1,10,2,1,3,3,2,1,2,2,2,1,2,1,26,3,4,50002,-1,50003,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.77
3,2,2,2,1,10,1,-1,-1,-1,2,1,2,3,2,1,2,1,41,1,4,50001,50002,-1,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,60,60,60,1.1.139
3,3,2,3,1,10,1,2,-1,3,2,1,2,2,2,2,4,2,33,1,5,50001,50003,50004,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.598
3,3,2,3,1,10,5,2,-1,-1,1,1,2,-1,2,2,2,1,42,3,5,5,50002,-1,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,40,20,40,1.1.60
3,-1,2,2,1,7,3,-1,-1,3,2,1,2,2,2,1,2,1,30,1,2,50003,50001,-1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,20,40,40,1.1.332
3,3,2,1,1,10,1,1,-1,-1,1,1,1,1,3,1,1,2,35,2,3,50001,50003,50004,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,1.1.65
3,3,2,2,1,10,1,1,-1,3,1,1,1,1,2,1,1,2,28,2,4,50001,50003,-1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.65
3,2,2,2,1,10,1,1,3,3,1,1,2,1,2,1,2,2,26,2,3,50001,50003,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.65
3,-1,1,3,1,10,5,1,-1,3,1,1,2,2,2,2,3,1,20,1,2,5,5,-1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0.1.300
3,2,2,2,1,-1,5,2,2,2,1,1,1,2,1,1,1,1,21,3,5,5,-1,50004,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-20,0,0,1.1.400
3,3,2,-1,1,6,2,2,-1,3,1,1,2,2,1,1,3,2,18,3,6,50002,50003,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,20,0.1.276
3,1,2,1,1,10,1,1,1,1,1,1,2,2,2,2,1,1,20,3,4,50001,5,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.77
3,2,1,1,1,10,1,1,1,3,1,1,1,2,3,1,2,1,31,3,5,50001,5,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.389
3,3,2,3,2,8,5,2,3,3,2,1,1,2,3,1,3,2,24,3,5,5,5,50004,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.753
3,3,2,3,1,8,1,2,-1,3,1,1,2,2,3,1,2,2,26,2,3,50001,50004,-1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.65
3,2,2,2,1,10,1,2,-1,3,2,1,1,3,3,1,3,1,50,1,4,50001,50003,-1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.109
3,2,2,3,2,4,3,1,-1,-1,1,1,3,2,2,1,3,1,33,1,3,50003,50004,-1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0.1.597
3,2,1,2,4,10,1,1,1,-1,1,1,3,1,2,1,3,1,40,3,4,50001,5,50004,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.160
3,2,2,-1,2,8,5,3,-1,3,1,1,3,3,3,2,4,1,55,1,2,5,-1,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,20,0.1.604
3,2,-1,3,1,8,2,-1,-1,3,1,1,1,3,3,1,4,2,32,1,2,50002,50003,-1,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,20,40,40,0.1.459
3,-1,2,2,2,7,5,4,-1,3,1,1,1,3,4,2,3,2,40,1,2,5,-1,-1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0.1.163
3,3,1,3,1,8,2,2,3,3,1,1,1,-1,4,-1,4,1,65,1,3,50002,50001,-1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-40,0,0.1.607
3,-1,1,3,2,5,2,2,3,3,1,1,3,3,4,2,3,1,50,1,4,50002,50002,-1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-20,0,0,0.1.109
3,3,2,3,1,10,-1,2,-1,3,1,1,2,2,2,1,4,2,40,2,5,-1,-1,-1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0.1.436
3,1,2,3,1,7,2,1,3,3,1,1,3,3,3,1,3,1,36,1,2,50002,50004,50001,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.170
3,2,1,3,2,3,3,1,-1,3,1,1,2,2,3,2,4,2,45,1,2,50003,50002,-1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.340
3,2,1,3,1,8,3,1,-1,3,1,1,1,2,2,1,4,2,20,3,4,50003,50002,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.753
3,-1,2,2,1,10,2,3,-1,3,1,1,2,2,2,1,3,1,22,2,4,50002,50003,-1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0.1.523
3,3,2,3,1,8,3,1,-1,3,1,1,2,3,3,1,4,2,28,1,3,50003,50002,50004,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.509
3,2,2,3,2,9,2,1,-1,3,1,1,2,2,3,1,4,2,48,1,3,50002,50003,-1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.126
3,2,1,3,2,8,1,1,-1,3,1,1,2,2,2,1,3,1,40,1,3,50001,-1,-1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.121
3,-1,2,2,1,9,1,3,-1,-1,1,1,2,2,3,1,2,2,29,1,4,50001,50003,5,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,20,40,40,1.1.74
3,2,2,2,1,8,1,1,-1,3,1,1,2,3,2,2,3,1,31,1,3,50001,50003,50004,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.597
3,3,2,2,1,8,-1,4,-1,3,1,1,2,2,1,2,3,1,19,2,5,-1,-1,-1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0.1.534
3,1,2,3,1,7,1,1,3,3,1,1,2,3,3,1,4,1,28,1,3,50001,50003,50002,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.125
3,3,2,-1,1,6,1,2,-1,3,1,1,2,2,2,1,3,2,28,2,4,50001,50002,-1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,20,0.1.678
3,2,2,1,1,9,1,2,-1,2,1,1,2,2,3,2,1,1,60,1,3,50001,-1,50004,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.190
3,3,2,2,1,5,4,2,-1,3,1,1,3,3,3,1,2,1,32,1,3,50004,-1,-1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.43
3,2,2,3,1,-1,1,1,-1,3,1,1,2,2,3,1,3,2,28,1,1,50001,-1,50004,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,20,0.1.6
3,2,2,3,1,7,3,1,3,3,1,1,2,3,3,1,4,2,20,1,3,50003,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.488
